Order Id,Customer ID,Cust_name,Age,City,State,Order Date,Ord_Status,Product ID,Prod_Name,Category,Sub category,Price,Quantity,Amount,Paymt-Mode,Delivery Time,Delivery status,Distance,Rating,REVENUE,DELIVERY_time,Distance_category,Order Type,MONTH,,,,,,,,,,,,,,,,,
O000576,C00576,Pooja Mehta,30,Jaipur,Rajasthan,2023-02-05 00:00:00,Returned,Not found,Not found,Not found,Not found,0,4,560,UPI,50,Delivered Late,7.8,5,0,Slow,Far,Failed,February,,,,,,,,,,,,,,,,,
O000577,C00577,Isha Singh,27,Bengaluru,Karnataka,2023-11-25 00:00:00,Delivered,P00334,Good Cookies 1kg,Fruits & Vegetables,Fresh Vegetables,260,4,1160,Cash on Delivery,28,Delivered On Time,4.7,4,1040,Fast,Near,Successful,November,,,,,,,,,,,,,,,,,
O000578,C00578,Diya Khan,47,Bengaluru,Karnataka,2024-07-16 00:00:00,Cancelled,P01141,Smart Curd 200g,Snacks & Branded Foods,Biscuits & Cookies,110,4,2280,Debit Card,61,Delivered Late,7.1,3,440,Slow,Far,Failed,July,,,,,,,,,,,,,,,,,
O000579,C00579,Aryan Verma,29,Pune,Maharashtra,2023-02-23 00:00:00,Delivered,P00418,Pure Cold Drink 500g,Dairy & Bakery,Curd & Yogurt,70,5,650,Cash on Delivery,34,Delivered On Time,5.1,5,350,Fast,Near,Successful,February,,,,,,,,,,,,,,,,,
O000580,C00580,Vivaan Sharma,28,Lucknow,Uttar Pradesh,2023-10-07 00:00:00,Delivered,P00121,Happy Curd 12 pcs,Snacks & Branded Foods,Chips & Namkeen,240,1,560,UPI,34,Delivered On Time,6.3,5,240,Fast,Far,Successful,October,,,,,,,,,,,,,,,,,
O000581,C00581,Saanvi Verma,58,Kolkata,West Bengal,2024-07-11 00:00:00,Delivered,P00799,Daily Curd 500ml,Fruits & Vegetables,Herbs,110,3,270,UPI,45,Delivered Late,5.6,5,330,Fast,Near,Successful,July,,,,,,,,,,,,,,,,,
O000582,C00582,Kriti Jain,52,Hyderabad,Telangana,2024-07-06 00:00:00,Delivered,P00174,Daily Chocolate 500g,Grocery & Staples,Rice,570,2,160,Cash on Delivery,10,Delivered On Time,1.3,5,1140,Fast,Near,Successful,July,,,,,,,,,,,,,,,,,
O000583,C00583,Aarav Yadav,18,Hyderabad,Telangana,2024-04-07 00:00:00,Delivered,P00179,Quick Namkeen 500ml,Baby Care,Baby Food,390,4,1320,UPI,56,Delivered Late,6.8,4,1560,Slow,Far,Successful,April,,,,,,,,,,,,,,,,,
O000584,C00584,Ananya Reddy,50,Lucknow,Uttar Pradesh,2024-08-08 00:00:00,Delivered,P00522,Good Cold Drink 12 pcs,Beverages,Energy Drinks,100,3,150,Debit Card,44,Delivered On Time,9.6,1,300,Fast,Far,Successful,August,,,,,,,,,,,,,,,,,
O000585,C00585,Aryan Verma,36,Ahmedabad,Gujarat,2023-03-20 00:00:00,Returned,P00834,Urban Namkeen 2kg,Personal Care,Hair Care,240,2,120,UPI,55,Delivered Late,9.7,4,480,Slow,Far,Failed,March,,,,,,,,,,,,,,,,,
O000586,C00586,Nisha Singh,26,Pune,Maharashtra,2023-08-15 00:00:00,Delivered,P01031,Pure Tomato 6 pcs,Household,Disposables,200,1,380,Net Banking,31,Delivered On Time,4,1,200,Fast,Near,Successful,August,,,,,,,,,,,,,,,,,
O000587,C00587,Ananya Patel,43,Mumbai,Maharashtra,2023-06-03 00:00:00,Delivered,P00826,Urban Almonds 1kg,Personal Care,Skin Care,500,3,660,UPI,56,Delivered On Time,6.4,5,1500,Slow,Far,Successful,June,,,,,,,,,,,,,,,,,
O000588,C00588,Kabir Gupta,55,Jaipur,Rajasthan,2024-03-31 00:00:00,Delivered,P00427,Pure Tomato 500ml,Beverages,Tea & Coffee,180,5,850,UPI,43,Delivered Late,5.5,3,900,Fast,Near,Successful,March,,,,,,,,,,,,,,,,,
O000589,C00589,Vihaan Yadav,58,Chennai,Tamil Nadu,2024-02-14 00:00:00,Delivered,P00492,Happy Bread 1L,Baby Care,Diapers,420,1,650,UPI,55,Delivered Late,5.4,4,420,Slow,Near,Successful,February,,,,,,,,,,,,,,,,,
O000590,C00590,Nisha Sharma,60,Delhi,Delhi,2024-10-23 00:00:00,Cancelled,Not found,Not found,Not found,Not found,0,2,1120,Credit Card,74,Delivered On Time,9.3,5,0,Slow,Far,Failed,October,,,,,,,,,,,,,,,,,
O000591,C00591,Aarav Sharma,42,Delhi,Delhi,2024-05-23 00:00:00,Delivered,P00349,Quick Shampoo 200g,Grocery & Staples,Rice,510,4,600,Cash on Delivery,61,Delivered On Time,7,5,2040,Slow,Far,Successful,May,,,,,,,,,,,,,,,,,
O000592,C00592,Rohan Jain,58,Mumbai,Maharashtra,2024-04-10 00:00:00,Out for Delivery,P00499,Good Eggs 500ml,Household,Cleaning Supplies,110,4,360,UPI,49,Delivered On Time,5.1,4,440,Slow,Near,Failed,April,,,,,,,,,,,,,,,,,
O000593,C00593,Kriti Verma,56,Bengaluru,Karnataka,2024-08-18 00:00:00,Out for Delivery,P01166,Fresh Floor Cleaner 500g,Snacks & Branded Foods,Chips & Namkeen,50,4,360,Wallet,78,Delivered Late,10,2,200,Slow,Far,Failed,August,,,,,,,,,,,,,,,,,
O000594,C00594,Vihaan Singh,24,Ahmedabad,Gujarat,2024-04-26 00:00:00,Delivered,P00990,Daily Potato 200g,Snacks & Branded Foods,Chips & Namkeen,210,5,800,UPI,50,Delivered On Time,8.4,5,1050,Slow,Far,Successful,April,,,,,,,,,,,,,,,,,
O000595,C00595,Nisha Patel,30,Pune,Maharashtra,2024-04-09 00:00:00,Delivered,P00821,Metro Cashew 500g,Beverages,Tea & Coffee,40,4,3200,UPI,43,Delivered On Time,7.1,5,160,Fast,Far,Successful,April,,,,,,,,,,,,,,,,,
O000596,C00596,Kriti Reddy,49,Hyderabad,Telangana,2023-08-27 00:00:00,Delivered,P00559,Pure Namkeen 6 pcs,Beverages,Soft Drinks,220,3,390,Credit Card,63,Delivered On Time,9.3,3,660,Slow,Far,Successful,August,,,,,,,,,,,,,,,,,
O000597,C00597,Saanvi Yadav,60,Delhi,Delhi,2023-05-17 00:00:00,Delivered,P00241,Daily Curd 2kg,Grocery & Staples,Rice,350,3,450,UPI,29,Delivered Late,1.9,4,1050,Fast,Near,Successful,May,,,,,,,,,,,,,,,,,
O000598,C00598,Pooja Jain,50,Delhi,Delhi,2024-11-21 00:00:00,Cancelled,P00412,Urban Shampoo 6 pcs,Dairy & Bakery,Milk,50,5,450,UPI,41,Delivered Late,4.1,5,250,Fast,Near,Failed,November,,,,,,,,,,,,,,,,,
O000599,C00599,Rohan Patel,36,Chennai,Tamil Nadu,2024-12-09 00:00:00,Delivered,P01085,Fresh Juice 500g,Grocery & Staples,Dry Fruits,130,2,760,UPI,5,Delivered On Time,1.1,3,260,Fast,Near,Successful,December,,,,,,,,,,,,,,,,,
O000600,C00600,Vivaan Verma,36,Pune,Maharashtra,2024-03-30 00:00:00,Delivered,P00697,Pure Milk 12 pcs,Dairy & Bakery,Milk,40,2,400,UPI,43,Delivered Late,4.7,4,80,Fast,Near,Successful,March,,,,,,,,,,,,,,,,,
O000601,C00601,Diya Khan,20,Mumbai,Maharashtra,2023-05-06 00:00:00,Delivered,P00464,Fresh Eggs 1L,Personal Care,Deos & Perfumes,340,5,3500,UPI,16,Delivered Late,0.6,5,1700,Fast,Near,Successful,May,,,,,,,,,,,,,,,,,
O000602,C00602,Aryan Yadav,57,Chennai,Tamil Nadu,2023-02-07 00:00:00,Cancelled,Not found,Not found,Not found,Not found,0,1,550,Debit Card,48,Delivered On Time,9.8,4,0,Slow,Far,Failed,February,,,,,,,,,,,,,,,,,
O000603,C00603,Ananya Yadav,43,Ahmedabad,Gujarat,2023-11-25 00:00:00,Delivered,P01010,Smart Banana 6 pcs,Dairy & Bakery,Curd & Yogurt,110,5,550,Debit Card,34,Delivered Late,4.5,3,550,Fast,Near,Successful,November,,,,,,,,,,,,,,,,,
O000604,C00604,Isha Jain,28,Delhi,Delhi,2023-09-07 00:00:00,Delivered,P00993,Metro Toor Dal 6 pcs,Fruits & Vegetables,Fresh Fruits,100,5,900,UPI,49,Delivered On Time,7.9,1,500,Slow,Far,Successful,September,,,,,,,,,,,,,,,,,
O000605,C00605,Vivaan Gupta,55,Ahmedabad,Gujarat,2023-01-21 00:00:00,Delivered,P00775,Happy Floor Cleaner 6 pcs,Baby Care,Baby Skin Care,450,4,520,UPI,20,Delivered On Time,3.2,3,1800,Fast,Near,Successful,January,,,,,,,,,,,,,,,,,
O000606,C00606,Riya Gupta,57,Mumbai,Maharashtra,2023-07-23 00:00:00,Delivered,P00891,Smart Shampoo 500ml,Baby Care,Baby Skin Care,770,2,700,UPI,15,Delivered On Time,2,3,1540,Fast,Near,Successful,July,,,,,,,,,,,,,,,,,
O000607,C00607,Krishna Jain,44,Ahmedabad,Gujarat,2023-07-28 00:00:00,Delivered,P00613,Pure Atta 2kg,Household,Laundry,350,4,2880,UPI,25,Delivered On Time,3.2,1,1400,Fast,Near,Successful,July,,,,,,,,,,,,,,,,,
O000608,C00608,Aditya Reddy,51,Lucknow,Uttar Pradesh,2024-11-08 00:00:00,Delivered,P00161,Happy Milk 2kg,Grocery & Staples,Rice,310,2,460,Credit Card,53,Delivered On Time,7.9,4,620,Slow,Far,Successful,November,,,,,,,,,,,,,,,,,
O000609,C00609,Kabir Yadav,57,Delhi,Delhi,2024-05-01 00:00:00,Delivered,P00190,Fresh Eggs 2kg,Grocery & Staples,Rice,90,1,240,Debit Card,57,Delivered On Time,7.9,5,90,Slow,Far,Successful,May,,,,,,,,,,,,,,,,,
O000610,C00610,Kabir Jain,59,Kolkata,West Bengal,2024-09-12 00:00:00,Delivered,P01134,Metro Toothpaste 200g,Fruits & Vegetables,Herbs,230,3,90,Wallet,16,Delivered Late,1.4,4,690,Fast,Near,Successful,September,,,,,,,,,,,,,,,,,
O000611,C00611,Meera Mehta,28,Jaipur,Rajasthan,2023-12-27 00:00:00,Delivered,P00667,Good Basmati Rice 500g,Dairy & Bakery,Breads,140,2,1320,UPI,45,Delivered On Time,5.4,3,280,Fast,Near,Successful,December,,,,,,,,,,,,,,,,,
O000612,C00612,Saanvi Gupta,38,Hyderabad,Telangana,2023-10-20 00:00:00,Delivered,P00603,Good Bread 500ml,Household,Cleaning Supplies,110,5,200,Cash on Delivery,28,Delivered Late,1.4,3,550,Fast,Near,Successful,October,,,,,,,,,,,,,,,,,
O000613,C00613,Rohan Sharma,59,Kolkata,West Bengal,2023-11-03 00:00:00,Delivered,P00445,Green Shampoo 200g,Baby Care,Baby Food,420,5,1000,UPI,31,Delivered On Time,6.7,5,2100,Fast,Far,Successful,November,,,,,,,,,,,,,,,,,
O000614,C00614,Kabir Verma,54,Ahmedabad,Gujarat,2023-09-10 00:00:00,Delivered,P00798,Green Toothpaste 1L,Dairy & Bakery,Breads,200,4,160,UPI,34,Delivered Late,2.3,5,800,Fast,Near,Successful,September,,,,,,,,,,,,,,,,,
O000615,C00615,Saanvi Jain,49,Mumbai,Maharashtra,2024-08-26 00:00:00,Delivered,P00531,Green Almonds 2kg,Dairy & Bakery,Paneer,30,4,640,UPI,31,Delivered Late,2.8,4,120,Fast,Near,Successful,August,,,,,,,,,,,,,,,,,
O000616,C00616,Isha Khan,18,Delhi,Delhi,2023-03-06 00:00:00,Delivered,P01070,Urban Coffee 500g,Beverages,Energy Drinks,170,5,650,Wallet,40,Delivered Late,5.1,5,850,Fast,Near,Successful,March,,,,,,,,,,,,,,,,,
O000617,C00617,Nisha Reddy,59,Ahmedabad,Gujarat,2024-05-13 00:00:00,Delivered,P00374,Urban Cashew 1L,Baby Care,Diapers,260,3,480,Cash on Delivery,21,Delivered On Time,4.6,5,780,Fast,Near,Successful,May,,,,,,,,,,,,,,,,,
O000618,C00618,Ananya Sharma,39,Jaipur,Rajasthan,2024-12-06 00:00:00,Cancelled,P01159,Metro Toothpaste 500g,Snacks & Branded Foods,Biscuits & Cookies,80,5,3450,Cash on Delivery,35,Delivered On Time,6.5,3,400,Fast,Far,Failed,December,,,,,,,,,,,,,,,,,
O000619,C00619,Nisha Jain,25,Delhi,Delhi,2024-07-12 00:00:00,Delivered,P00469,Pure Floor Cleaner 1kg,Personal Care,Deos & Perfumes,290,4,1960,Cash on Delivery,19,Delivered Late,1.1,3,1160,Fast,Near,Successful,July,,,,,,,,,,,,,,,,,
O000620,C00620,Kabir Sharma,58,Chennai,Tamil Nadu,2023-09-06 00:00:00,Delivered,P00266,Pure Curd 6 pcs,Fruits & Vegetables,Fresh Vegetables,20,1,130,UPI,28,Delivered Late,2,4,20,Fast,Near,Successful,September,,,,,,,,,,,,,,,,,
O000621,C00621,Khushi Yadav,28,Ahmedabad,Gujarat,2024-12-02 00:00:00,Delivered,P01091,Happy Atta 500ml,Household,Laundry,290,2,120,Credit Card,47,Delivered On Time,7.7,4,580,Slow,Far,Successful,December,,,,,,,,,,,,,,,,,
O000622,C00622,Kriti Verma,30,Delhi,Delhi,2023-09-24 00:00:00,Delivered,P00319,Urban Juice 500ml,Grocery & Staples,Dry Fruits,80,5,3650,Debit Card,9,Delivered On Time,1.4,4,400,Fast,Near,Successful,September,,,,,,,,,,,,,,,,,
O000623,C00623,Ishaan Jain,24,Kolkata,West Bengal,2024-05-26 00:00:00,Delivered,P00575,Good Tomato 500ml,Personal Care,Skin Care,80,1,180,Debit Card,59,Delivered Late,8.8,1,80,Slow,Far,Successful,May,,,,,,,,,,,,,,,,,
O000624,C00624,Pooja Verma,55,Jaipur,Rajasthan,2023-05-17 00:00:00,Cancelled,P01084,Green Tomato 500g,Grocery & Staples,Dry Fruits,290,5,3350,Debit Card,59,Delivered Late,5.5,2,1450,Slow,Near,Failed,May,,,,,,,,,,,,,,,,,
O000625,C00625,Saanvi Sharma,53,Kolkata,West Bengal,2023-02-26 00:00:00,Cancelled,P00538,Green Tea 1kg,Fruits & Vegetables,Fresh Fruits,280,4,1960,Net Banking,34,Delivered Late,2.1,3,1120,Fast,Near,Failed,February,,,,,,,,,,,,,,,,,
O000626,C00626,Saanvi Singh,29,Bengaluru,Karnataka,2023-09-27 00:00:00,Delivered,P00710,Good Potato 200g,Grocery & Staples,Rice,200,5,450,Credit Card,57,Delivered On Time,9.6,2,1000,Slow,Far,Successful,September,,,,,,,,,,,,,,,,,
O000627,C00627,Isha Mehta,50,Kolkata,West Bengal,2024-07-19 00:00:00,Cancelled,P00800,Urban Banana 2kg,Fruits & Vegetables,Fresh Vegetables,210,2,780,UPI,63,Delivered Late,9.5,4,420,Slow,Far,Failed,July,,,,,,,,,,,,,,,,,
O000628,C00628,Nisha Patel,39,Chennai,Tamil Nadu,2023-01-07 00:00:00,Delivered,P00618,Smart Dishwash 12 pcs,Grocery & Staples,Dry Fruits,470,2,340,Cash on Delivery,79,Delivered On Time,9.3,5,940,Slow,Far,Successful,January,,,,,,,,,,,,,,,,,
O000629,C00629,Krishna Gupta,50,Chennai,Tamil Nadu,2024-08-04 00:00:00,Delivered,P00180,Quick Cashew 1kg,Baby Care,Baby Food,230,1,170,Cash on Delivery,24,Delivered On Time,3.8,4,230,Fast,Near,Successful,August,,,,,,,,,,,,,,,,,
O000630,C00630,Meera Yadav,30,Hyderabad,Telangana,2024-07-14 00:00:00,Delivered,P00435,Smart Banana 6 pcs,Beverages,Tea & Coffee,130,1,220,Credit Card,18,Delivered On Time,3.1,4,130,Fast,Near,Successful,July,,,,,,,,,,,,,,,,,
O000631,C00631,Yash Yadav,59,Bengaluru,Karnataka,2023-05-13 00:00:00,Delivered,P00976,Good Potato 1L,Beverages,Juices,120,2,480,Credit Card,35,Delivered On Time,7.1,4,240,Fast,Far,Successful,May,,,,,,,,,,,,,,,,,
O000632,C00632,Meera Yadav,53,Ahmedabad,Gujarat,2023-12-01 00:00:00,Delivered,P00423,Smart Floor Cleaner 12 pcs,Grocery & Staples,Rice,380,1,130,UPI,61,Delivered Late,8.2,1,380,Slow,Far,Successful,December,,,,,,,,,,,,,,,,,
O000633,C00633,Pooja Khan,45,Mumbai,Maharashtra,2023-02-23 00:00:00,Delivered,P00324,Good Atta 2kg,Fruits & Vegetables,Fresh Fruits,190,3,300,Debit Card,69,Delivered On Time,9.7,4,570,Slow,Far,Successful,February,,,,,,,,,,,,,,,,,
O000634,C00634,Vihaan Sharma,60,Mumbai,Maharashtra,2023-07-13 00:00:00,Cancelled,P00124,Happy Eggs 1L,Dairy & Bakery,Cakes,150,3,540,Credit Card,32,Delivered On Time,5.3,4,450,Fast,Near,Failed,July,,,,,,,,,,,,,,,,,
O000635,C00635,Rohan Gupta,27,Mumbai,Maharashtra,2023-10-07 00:00:00,Delivered,P00431,Daily Potato 6 pcs,Fruits & Vegetables,Fresh Vegetables,230,1,350,Cash on Delivery,68,Delivered Late,10,3,230,Slow,Far,Successful,October,,,,,,,,,,,,,,,,,
O000636,C00636,Yash Patel,46,Delhi,Delhi,2024-08-03 00:00:00,Delivered,P01128,Good Juice 500g,Personal Care,Oral Care,430,2,460,UPI,21,Delivered Late,1.8,4,860,Fast,Near,Successful,August,,,,,,,,,,,,,,,,,
O000637,C00637,Meera Patel,50,Chennai,Tamil Nadu,2024-07-20 00:00:00,Delivered,P00545,Green Tea 12 pcs,Dairy & Bakery,Milk,280,5,1350,UPI,21,Delivered Late,1.9,3,1400,Fast,Near,Successful,July,,,,,,,,,,,,,,,,,
O000638,C00638,Vivaan Khan,38,Jaipur,Rajasthan,2023-08-29 00:00:00,Delivered,P00724,Metro Potato 6 pcs,Household,Laundry,190,4,800,UPI,49,Delivered On Time,7.1,4,760,Slow,Far,Successful,August,,,,,,,,,,,,,,,,,
O000639,C00639,Aarav Reddy,46,Hyderabad,Telangana,2023-08-04 00:00:00,Delivered,P00641,Quick Coffee 1kg,Fruits & Vegetables,Fresh Fruits,150,2,180,Net Banking,53,Delivered On Time,9.5,5,300,Slow,Far,Successful,August,,,,,,,,,,,,,,,,,
O000640,C00640,Ananya Mehta,30,Hyderabad,Telangana,2024-05-13 00:00:00,Delivered,P00978,Fresh Chocolate 2kg,Dairy & Bakery,Milk,220,4,160,Cash on Delivery,36,Delivered On Time,8.6,4,880,Fast,Far,Successful,May,,,,,,,,,,,,,,,,,
O000641,C00641,Riya Gupta,29,Jaipur,Rajasthan,2023-12-01 00:00:00,Delivered,P00588,Daily Apple 500g,Snacks & Branded Foods,Biscuits & Cookies,50,1,160,UPI,59,Delivered Late,6.3,3,50,Slow,Far,Successful,December,,,,,,,,,,,,,,,,,
O000642,C00642,Isha Sharma,34,Bengaluru,Karnataka,2023-12-01 00:00:00,Cancelled,P00290,Metro Shampoo 2kg,Dairy & Bakery,Breads,130,1,210,UPI,44,Delivered On Time,8.5,5,130,Fast,Far,Failed,December,,,,,,,,,,,,,,,,,
O000643,C00643,Pooja Reddy,27,Mumbai,Maharashtra,2023-06-15 00:00:00,Delivered,P00985,Daily Tea 1kg,Household,Disposables,260,5,2400,UPI,22,Delivered Late,1.4,5,1300,Fast,Near,Successful,June,,,,,,,,,,,,,,,,,
O000644,C00644,Diya Mehta,58,Lucknow,Uttar Pradesh,2024-06-27 00:00:00,Delivered,P00654,Good Potato 1L,Beverages,Energy Drinks,240,4,2240,UPI,23,Delivered On Time,5.8,5,960,Fast,Near,Successful,June,,,,,,,,,,,,,,,,,
O000645,C00645,Yash Jain,22,Pune,Maharashtra,2024-08-05 00:00:00,Delivered,Not found,Not found,Not found,Not found,0,1,190,UPI,10,Delivered Late,0.8,4,0,Fast,Near,Successful,August,,,,,,,,,,,,,,,,,
O000646,C00646,Kabir Gupta,50,Bengaluru,Karnataka,2023-10-17 00:00:00,Out for Delivery,P00556,Fresh Almonds 2kg,Dairy & Bakery,Paneer,30,3,690,Debit Card,25,Delivered Late,1.4,5,90,Fast,Near,Failed,October,,,,,,,,,,,,,,,,,
O000647,C00647,Meera Singh,32,Hyderabad,Telangana,2023-01-13 00:00:00,Delivered,P00663,Daily Curd 6 pcs,Household,Disposables,110,5,600,Cash on Delivery,36,Delivered On Time,6.4,1,550,Fast,Far,Successful,January,,,,,,,,,,,,,,,,,
O000648,C00648,Diya Yadav,57,Jaipur,Rajasthan,2023-03-10 00:00:00,Delivered,P00639,Quick Chocolate 500ml,Baby Care,Baby Food,650,2,420,Credit Card,64,Delivered Late,6.1,3,1300,Slow,Far,Successful,March,,,,,,,,,,,,,,,,,
O000649,C00649,Meera Sharma,46,Hyderabad,Telangana,2024-05-14 00:00:00,Delivered,P00942,Smart Bread 200g,Baby Care,Baby Food,590,5,1150,UPI,21,Delivered Late,1.5,4,2950,Fast,Near,Successful,May,,,,,,,,,,,,,,,,,
O000650,C00650,Nisha Mehta,38,Kolkata,West Bengal,2023-05-17 00:00:00,Cancelled,P00560,Pure Almonds 1kg,Baby Care,Baby Skin Care,760,3,360,Credit Card,20,Delivered Late,2.3,5,2280,Fast,Near,Failed,May,,,,,,,,,,,,,,,,,
O000651,C00651,Isha Reddy,19,Jaipur,Rajasthan,2024-04-18 00:00:00,Delivered,P00967,Urban Cookies 500ml,Dairy & Bakery,Paneer,60,2,420,UPI,53,Delivered On Time,9.7,3,120,Slow,Far,Successful,April,,,,,,,,,,,,,,,,,
O000652,C00652,Khushi Singh,36,Hyderabad,Telangana,2024-03-01 00:00:00,Delivered,P00963,Fresh Coffee 2kg,Beverages,Juices,160,2,340,UPI,75,Delivered Late,9.6,4,320,Slow,Far,Successful,March,,,,,,,,,,,,,,,,,
O000653,C00653,Khushi Verma,52,Jaipur,Rajasthan,2024-04-19 00:00:00,Delivered,P00640,Urban Tea 2kg,Grocery & Staples,Rice,330,5,600,UPI,35,Delivered Late,2.3,4,1650,Fast,Near,Successful,April,,,,,,,,,,,,,,,,,
O000654,C00654,Aditya Patel,45,Delhi,Delhi,2024-05-05 00:00:00,Delivered,Not found,Not found,Not found,Not found,0,2,220,UPI,27,Delivered Late,2.5,4,0,Fast,Near,Successful,May,,,,,,,,,,,,,,,,,
O000655,C00655,Meera Khan,27,Mumbai,Maharashtra,2024-06-27 00:00:00,Returned,P01094,Metro Toor Dal 1kg,Household,Disposables,340,1,500,UPI,23,Delivered Late,1.2,5,340,Fast,Near,Failed,June,,,,,,,,,,,,,,,,,
O000656,C00656,Diya Sharma,29,Chennai,Tamil Nadu,2023-10-05 00:00:00,Returned,P00322,Smart Tomato 200g,Personal Care,Oral Care,490,3,90,UPI,42,Delivered Late,4.6,4,1470,Fast,Near,Failed,October,,,,,,,,,,,,,,,,,
O000657,C00657,Aditya Mehta,44,Kolkata,West Bengal,2024-09-16 00:00:00,Delivered,P01115,Daily Atta 12 pcs,Dairy & Bakery,Curd & Yogurt,100,5,750,UPI,49,Delivered On Time,5.5,5,500,Slow,Near,Successful,September,,,,,,,,,,,,,,,,,
O000658,C00658,Isha Khan,25,Jaipur,Rajasthan,2024-09-27 00:00:00,Delivered,P00020,Pure Cookies 1kg,Personal Care,Oral Care,120,3,1110,UPI,8,Delivered On Time,1.3,1,360,Fast,Near,Successful,September,,,,,,,,,,,,,,,,,
O000659,C00659,Nisha Verma,22,Pune,Maharashtra,2024-03-29 00:00:00,Delivered,P00181,Smart Milk 200g,Household,Laundry,150,5,1900,Cash on Delivery,67,Delivered On Time,8.2,5,750,Slow,Far,Successful,March,,,,,,,,,,,,,,,,,
O000660,C00660,Vihaan Reddy,36,Ahmedabad,Gujarat,2024-10-12 00:00:00,Delivered,P00326,Smart Cashew 2kg,Fruits & Vegetables,Fresh Vegetables,90,5,950,UPI,53,Delivered On Time,9.7,5,450,Slow,Far,Successful,October,,,,,,,,,,,,,,,,,
O000661,C00661,Isha Sharma,32,Bengaluru,Karnataka,2024-09-08 00:00:00,Delivered,P00079,Quick Eggs 200g,Snacks & Branded Foods,Biscuits & Cookies,210,3,360,Debit Card,60,Delivered On Time,9.6,4,630,Slow,Far,Successful,September,,,,,,,,,,,,,,,,,
O000662,C00662,Meera Reddy,59,Pune,Maharashtra,2024-06-06 00:00:00,Delivered,P00101,Pure Toor Dal 6 pcs,Baby Care,Diapers,470,2,200,UPI,64,Delivered Late,5.7,3,940,Slow,Near,Successful,June,,,,,,,,,,,,,,,,,
O000663,C00663,Meera Singh,18,Lucknow,Uttar Pradesh,2024-04-04 00:00:00,Cancelled,P01198,Daily Banana 200g,Fruits & Vegetables,Fresh Fruits,150,5,1050,UPI,39,Delivered Late,4.2,4,750,Fast,Near,Failed,April,,,,,,,,,,,,,,,,,
O000664,C00664,Isha Singh,37,Hyderabad,Telangana,2023-09-07 00:00:00,Cancelled,P00985,Daily Tea 1kg,Household,Disposables,260,4,1960,Credit Card,61,Delivered Late,7.8,4,1040,Slow,Far,Failed,September,,,,,,,,,,,,,,,,,
O000665,C00665,Ishaan Khan,29,Hyderabad,Telangana,2024-04-09 00:00:00,Delivered,P00166,Good Toothpaste 200g,Fruits & Vegetables,Fresh Vegetables,30,1,240,Debit Card,60,Delivered Late,6.8,3,30,Slow,Far,Successful,April,,,,,,,,,,,,,,,,,
O000666,C00666,Rohan Patel,54,Mumbai,Maharashtra,2023-10-04 00:00:00,Delivered,P00798,Green Toothpaste 1L,Dairy & Bakery,Breads,200,5,1800,Credit Card,34,Delivered Late,4.8,5,1000,Fast,Near,Successful,October,,,,,,,,,,,,,,,,,
O000667,C00667,Riya Singh,22,Chennai,Tamil Nadu,2023-04-11 00:00:00,Delivered,P00066,Fresh Banana 12 pcs,Fruits & Vegetables,Herbs,150,4,1680,Debit Card,40,Delivered On Time,6.3,5,600,Fast,Far,Successful,April,,,,,,,,,,,,,,,,,
O000668,C00668,Ishaan Mehta,40,Bengaluru,Karnataka,2024-08-01 00:00:00,Delivered,P01141,Smart Curd 200g,Snacks & Branded Foods,Biscuits & Cookies,110,4,1560,UPI,47,Delivered Late,3.9,5,440,Slow,Near,Successful,August,,,,,,,,,,,,,,,,,
O000669,C00669,Kabir Verma,30,Pune,Maharashtra,2024-04-11 00:00:00,Delivered,P00924,Daily Eggs 500ml,Fruits & Vegetables,Fresh Vegetables,100,3,1440,Debit Card,81,Delivered On Time,9.3,2,300,Slow,Far,Successful,April,,,,,,,,,,,,,,,,,
O000670,C00670,Riya Yadav,27,Lucknow,Uttar Pradesh,2023-08-10 00:00:00,Delivered,P00420,Urban Toor Dal 1L,Fruits & Vegetables,Fresh Fruits,250,3,660,Cash on Delivery,57,Delivered Late,7.2,3,750,Slow,Far,Successful,August,,,,,,,,,,,,,,,,,
O000671,C00671,Ananya Yadav,38,Hyderabad,Telangana,2023-02-23 00:00:00,Delivered,P00894,Quick Toothpaste 12 pcs,Fruits & Vegetables,Fresh Fruits,50,1,570,Credit Card,17,Delivered Late,1.6,5,50,Fast,Near,Successful,February,,,,,,,,,,,,,,,,,
O000672,C00672,Kriti Reddy,39,Ahmedabad,Gujarat,2023-03-13 00:00:00,Out for Delivery,P00523,Smart Atta 12 pcs,Fruits & Vegetables,Fresh Fruits,60,4,640,Debit Card,16,Delivered Late,1.5,4,240,Fast,Near,Failed,March,,,,,,,,,,,,,,,,,
O000673,C00673,Riya Yadav,24,Bengaluru,Karnataka,2023-06-20 00:00:00,Cancelled,P00140,Pure Namkeen 1kg,Personal Care,Skin Care,60,1,230,Credit Card,75,Delivered Late,8.5,4,60,Slow,Far,Failed,June,,,,,,,,,,,,,,,,,
O000674,C00674,Nisha Verma,26,Jaipur,Rajasthan,2023-11-22 00:00:00,Delivered,P00834,Urban Namkeen 2kg,Personal Care,Hair Care,240,2,80,UPI,64,Delivered Late,8.8,4,480,Slow,Far,Successful,November,,,,,,,,,,,,,,,,,
